term,frequency,density,occurrence
contentdenus,18,0.00012336963599103514,0.036
came,35,0.00023988540331590166,0.036
safely,18,0.00012336963599103514,0.036
car,45,0.00030842408997758784,0.036
american,45,0.00030842408997758784,0.036
level,30,0.00020561605998505858,0.036
hope,21,0.00014393124198954098,0.036
partners,27,0.0001850544539865527,0.036
motivated,24,0.00016449284798804686,0.036
performance,17,0.00011651576732486652,0.034
commercial,22,0.00015078511065570963,0.034
mr,42,0.00028786248397908197,0.034
websites,19,0.00013022350465720375,0.034
social,19,0.00013022350465720375,0.034
sale,26,0.0001782005853203841,0.034
rowspan,38,0.0002604470093144075,0.034
training,33,0.00022617766598356442,0.034
care,37,0.0002535931406482389,0.034
ffffff,28,0.00019190832265272132,0.034
happy,30,0.00020561605998505858,0.034
cards,19,0.00013022350465720375,0.034
select,66,0.00045235533196712885,0.034
hidden,21,0.00014393124198954098,0.034
costs,17,0.00011651576732486652,0.034
worst,17,0.00011651576732486652,0.034
career,21,0.00014393124198954098,0.034
featurepacked,33,0.00022617766598356442,0.034
superior,19,0.00013022350465720375,0.034
wanted,18,0.00012336963599103514,0.034
weight,33,0.00022617766598356442,0.034
quot,35,0.00023988540331590166,0.034
specific,24,0.00016449284798804686,0.034
coming,31,0.0002124699286512272,0.034
deposited,27,0.0001850544539865527,0.034
trade,39,0.00026730087798057615,0.034
utilities,34,0.00023303153464973304,0.034
if,39,0.00026730087798057615,0.034
forms,28,0.00019190832265272132,0.034
republic,45,0.00030842408997758784,0.034
earnings,19,0.00013022350465720375,0.034
shape,17,0.00011651576732486652,0.034
apologies,18,0.00012336963599103514,0.034
father,53,0.0003632550393069368,0.034
wonderful,19,0.00013022350465720375,0.034
ill,26,0.0001782005853203841,0.034
research,26,0.0001782005853203841,0.034
funds,34,0.00023303153464973304,0.034
though,21,0.00014393124198954098,0.032
lbs,29,0.00019876219131888994,0.032
local,20,0.00013707737332337237,0.032
worldwide,20,0.00013707737332337237,0.032
colordfff,32,0.0002193237973173958,0.032
selling,31,0.0002124699286512272,0.032
delete,28,0.00019190832265272132,0.032
contains,60,0.00041123211997011716,0.032
area,37,0.0002535931406482389,0.032
bordercolordarkd,17,0.00011651576732486652,0.032
provided,18,0.00012336963599103514,0.032
serious,20,0.00013707737332337237,0.032
bold,23,0.00015763897932187824,0.032
far,19,0.00013022350465720375,0.032
similar,17,0.00011651576732486652,0.032
shall,28,0.00019190832265272132,0.032
nigeria,36,0.00024673927198207027,0.032
added,18,0.00012336963599103514,0.032
fair,17,0.00011651576732486652,0.032
leave,17,0.00011651576732486652,0.032
selected,31,0.0002124699286512272,0.032
investors,27,0.0001850544539865527,0.032
collapse,41,0.0002810086153129134,0.032
held,20,0.00013707737332337237,0.032
died,22,0.00015078511065570963,0.032
savings,29,0.00019876219131888994,0.032
create,21,0.00014393124198954098,0.032
repair,17,0.00011651576732486652,0.032
accounts,18,0.00012336963599103514,0.032
extremely,17,0.00011651576732486652,0.032
additional,30,0.00020561605998505858,0.032
promise,18,0.00012336963599103514,0.032
pcs,17,0.00011651576732486652,0.032
faced,32,0.0002193237973173958,0.032
bills,30,0.00020561605998505858,0.032
signed,26,0.0001782005853203841,0.032
paste,18,0.00012336963599103514,0.032
auto,23,0.00015763897932187824,0.032
hour,25,0.00017134671665421547,0.032
newsletter,21,0.00014393124198954098,0.032
section,18,0.00012336963599103514,0.032
profit,27,0.0001850544539865527,0.032
third,17,0.00011651576732486652,0.032
everyone,17,0.00011651576732486652,0.032
respect,18,0.00012336963599103514,0.032
child,18,0.00012336963599103514,0.032
limit,16,0.0001096618986586979,0.032
integral,16,0.0001096618986586979,0.032
advantage,25,0.00017134671665421547,0.032
qualify,23,0.00015763897932187824,0.032
central,22,0.00015078511065570963,0.032
confidence,21,0.00014393124198954098,0.032
clicking,16,0.0001096618986586979,0.032
facedimpact,26,0.0001782005853203841,0.032
living,30,0.00020561605998505858,0.032
theres,18,0.00012336963599103514,0.032
sociallinuxie,15,0.00010280802999252929,0.03
avoid,19,0.00013022350465720375,0.03
didnt,23,0.00015763897932187824,0.03
africa,25,0.00017134671665421547,0.03
offering,18,0.00012336963599103514,0.03
washington,20,0.00013707737332337237,0.03
goes,27,0.0001850544539865527,0.03
york,27,0.0001850544539865527,0.03
regarding,22,0.00015078511065570963,0.03
panel,19,0.00013022350465720375,0.03
colorcc,95,0.0006511175232860188,0.03
ny,15,0.00010280802999252929,0.03
build,26,0.0001782005853203841,0.03
links,17,0.00011651576732486652,0.03
emjmnetnoteinccomem,15,0.00010280802999252929,0.03
manage,16,0.0001096618986586979,0.03
urgent,23,0.00015763897932187824,0.03
prey,15,0.00010280802999252929,0.03
fee,23,0.00015763897932187824,0.03
house,19,0.00013022350465720375,0.03
kind,25,0.00017134671665421547,0.03
protection,16,0.0001096618986586979,0.03
attorney,31,0.0002124699286512272,0.03
heard,16,0.0001096618986586979,0.03
lower,17,0.00011651576732486652,0.03
community,24,0.00016449284798804686,0.03
ordered,32,0.0002193237973173958,0.03
diagnostics,15,0.00010280802999252929,0.03
alone,16,0.0001096618986586979,0.03
aligndleft,31,0.0002124699286512272,0.03
condone,15,0.00010280802999252929,0.03
compare,27,0.0001850544539865527,0.03
httpwwwlinuxiemailmanlistinfosocial,15,0.00010280802999252929,0.03
mean,16,0.0001096618986586979,0.03
alignright,35,0.00023988540331590166,0.03
fontweight,24,0.00016449284798804686,0.03
hazardous,15,0.00010280802999252929,0.03
ideas,20,0.00013707737332337237,0.03
question,21,0.00014393124198954098,0.03
benefits,22,0.00015078511065570963,0.03
example,21,0.00014393124198954098,0.03
viruses,23,0.00015763897932187824,0.03
powerful,19,0.00013022350465720375,0.03
expenses,19,0.00013022350465720375,0.03
serif,22,0.00015078511065570963,0.03
situation,22,0.00015078511065570963,0.03
comes,25,0.00017134671665421547,0.03
firm,17,0.00011651576732486652,0.03
totally,16,0.0001096618986586979,0.03
california,15,0.00010280802999252929,0.03
altt,16,0.0001096618986586979,0.03
destructive,15,0.00010280802999252929,0.03
productsservices,15,0.00010280802999252929,0.03
legally,21,0.00014393124198954098,0.03
lets,32,0.0002193237973173958,0.03
asjmnetnoteinccom,15,0.00010280802999252929,0.03
venture,22,0.00015078511065570963,0.028
targetblank,66,0.00045235533196712885,0.028
version,23,0.00015763897932187824,0.028
tax,31,0.0002124699286512272,0.028
else,19,0.00013022350465720375,0.028
adult,41,0.0002810086153129134,0.028
de,219,0.0015009972378909275,0.028
hrefhttpadmanmailcomsubscriptionaspemjmnetnoteinccomlsgo,14,9.595416132636066e-05,0.028
taken,25,0.00017134671665421547,0.028
charges,21,0.00014393124198954098,0.028
reading,23,0.00015763897932187824,0.028
power,32,0.0002193237973173958,0.028
browser,15,0.00010280802999252929,0.028
em,69,0.0004729169379656347,0.028
privacy,17,0.00011651576732486652,0.028
intended,27,0.0001850544539865527,0.028
notified,14,9.595416132636066e-05,0.028
view,30,0.00020561605998505858,0.028
cancer,18,0.00012336963599103514,0.028
girls,23,0.00015763897932187824,0.028
law,29,0.00019876219131888994,0.028
refinance,16,0.0001096618986586979,0.028
probably,19,0.00013022350465720375,0.028
instruction,15,0.00010280802999252929,0.028
love,24,0.00016449284798804686,0.028
previously,14,9.595416132636066e-05,0.028
takes,16,0.0001096618986586979,0.028
overlook,14,9.595416132636066e-05,0.028
agents,31,0.0002124699286512272,0.028
residents,14,9.595416132636066e-05,0.028
require,14,9.595416132636066e-05,0.028
discovered,18,0.00012336963599103514,0.028
method,45,0.00030842408997758784,0.028
teach,27,0.0001850544539865527,0.028
monthly,17,0.00011651576732486652,0.028
usa,30,0.00020561605998505858,0.028
medium,16,0.0001096618986586979,0.028
media,24,0.00016449284798804686,0.028
methodpost,15,0.00010280802999252929,0.028
optout,15,0.00010280802999252929,0.028
lenders,21,0.00014393124198954098,0.028
typesubmit,15,0.00010280802999252929,0.028
known,22,0.00015078511065570963,0.028
document,23,0.00015763897932187824,0.028
period,16,0.0001096618986586979,0.028
instantly,14,9.595416132636066e-05,0.028
ext,25,0.00017134671665421547,0.028
httpadmanmailcomsubscriptionaspemjmnetnoteinccomlsgo,14,9.595416132636066e-05,0.028
development,19,0.00013022350465720375,0.028
discount,17,0.00011651576732486652,0.028
colordffff,54,0.0003701089079731054,0.028
debt,21,0.00014393124198954098,0.028
department,23,0.00015763897932187824,0.028
popular,17,0.00011651576732486652,0.028
introduce,16,0.0001096618986586979,0.028
financially,16,0.0001096618986586979,0.028
quotes,18,0.00012336963599103514,0.028
moved,24,0.00016449284798804686,0.028
purpose,20,0.00013707737332337237,0.028
corporation,20,0.00013707737332337237,0.028
sendgreatofferscom,14,9.595416132636066e-05,0.028
director,15,0.00010280802999252929,0.028
confidentiality,16,0.0001096618986586979,0.026
apply,47,0.00032213182730992507,0.026
street,23,0.00015763897932187824,0.026
maybe,14,9.595416132636066e-05,0.026
taking,15,0.00010280802999252929,0.026
although,19,0.00013022350465720375,0.026
ensure,16,0.0001096618986586979,0.026
print,18,0.00012336963599103514,0.026
reports,69,0.0004729169379656347,0.026
alt,109,0.0007470716846123795,0.026
heres,19,0.00013022350465720375,0.026
anytime,13,8.910029266019204e-05,0.026
server,14,9.595416132636066e-05,0.026
leftmargin,13,8.910029266019204e-05,0.026
lifetime,58,0.00039752438263777987,0.026
purchased,15,0.00010280802999252929,0.026
ive,27,0.0001850544539865527,0.026
whose,17,0.00011651576732486652,0.026
contract,27,0.0001850544539865527,0.026
improvement,25,0.00017134671665421547,0.026
et,87,0.0005962865739566699,0.026
membership,80,0.0005483094932934895,0.026
hand,13,8.910029266019204e-05,0.026
windows,25,0.00017134671665421547,0.026
basic,15,0.00010280802999252929,0.026
styledbordercollapse,25,0.00017134671665421547,0.026
premium,34,0.00023303153464973304,0.026
contacts,15,0.00010280802999252929,0.026
inconvenience,14,9.595416132636066e-05,0.026
canada,21,0.00014393124198954098,0.026
primary,15,0.00010280802999252929,0.026
qualified,24,0.00016449284798804686,0.026
directly,15,0.00010280802999252929,0.026
miss,17,0.00011651576732486652,0.026
movie,13,8.910029266019204e-05,0.026
road,23,0.00015763897932187824,0.026
abuse,19,0.00013022350465720375,0.026
pass,13,8.910029266019204e-05,0.026
apologize,14,9.595416132636066e-05,0.026
america,36,0.00024673927198207027,0.026
stated,15,0.00010280802999252929,0.026
gt,21,0.00014393124198954098,0.026
en,86,0.0005894327052905012,0.026
economic,18,0.00012336963599103514,0.026
four,23,0.00015763897932187824,0.026
post,33,0.00022617766598356442,0.026
spain,37,0.0002535931406482389,0.026
effective,23,0.00015763897932187824,0.026
oil,19,0.00013022350465720375,0.026
commissions,35,0.00023988540331590166,0.026
tremendous,14,9.595416132636066e-05,0.026
expense,13,8.910029266019204e-05,0.026
agent,37,0.0002535931406482389,0.026
excess,23,0.00015763897932187824,0.026
staggering,13,8.910029266019204e-05,0.026
vast,15,0.00010280802999252929,0.026
store,17,0.00011651576732486652,0.026
stop,27,0.0001850544539865527,0.026
processing,13,8.910029266019204e-05,0.026
political,24,0.00016449284798804686,0.026
bulk,66,0.00045235533196712885,0.026
claims,35,0.00023988540331590166,0.026
httpwwwadclickwspcfmospk,56,0.00038381664530544264,0.026
result,23,0.00015763897932187824,0.026
action,21,0.00014393124198954098,0.026
bottom,21,0.00014393124198954098,0.026
ffffcc,21,0.00014393124198954098,0.026
hence,17,0.00011651576732486652,0.026
fun,19,0.00013022350465720375,0.026
playing,13,8.910029266019204e-05,0.026
surprised,15,0.00010280802999252929,0.026
democratic,22,0.00015078511065570963,0.026
satisfaction,15,0.00010280802999252929,0.026
regular,14,9.595416132636066e-05,0.026
children,18,0.00012336963599103514,0.026
exciting,14,9.595416132636066e-05,0.026
investing,18,0.00012336963599103514,0.026
team,14,9.595416132636066e-05,0.026
related,14,9.595416132636066e-05,0.026
alignmiddle,55,0.00037696277663927405,0.026
secrets,31,0.0002124699286512272,0.026
rest,15,0.00010280802999252929,0.026
messages,15,0.00010280802999252929,0.024
equity,17,0.00011651576732486652,0.024
electronic,17,0.00011651576732486652,0.024
close,14,9.595416132636066e-05,0.024
relevant,14,9.595416132636066e-05,0.024
movies,16,0.0001096618986586979,0.024
colleagues,16,0.0001096618986586979,0.024
register,34,0.00023303153464973304,0.024
cdrom,23,0.00015763897932187824,0.024
reserved,12,8.224642399402343e-05,0.024
class,24,0.00016449284798804686,0.024
male,35,0.00023988540331590166,0.024
facetimes,26,0.0001782005853203841,0.024
issue,29,0.00019876219131888994,0.024
slim,15,0.00010280802999252929,0.024
difference,12,8.224642399402343e-05,0.024
co,17,0.00011651576732486652,0.024
man,19,0.00013022350465720375,0.024
created,18,0.00012336963599103514,0.024
delivery,15,0.00010280802999252929,0.024
deserve,14,9.595416132636066e-05,0.024
extra,13,8.910029266019204e-05,0.024
isnt,13,8.910029266019204e-05,0.024
thinking,24,0.00016449284798804686,0.024
facts,19,0.00013022350465720375,0.024
download,24,0.00016449284798804686,0.024
marked,12,8.224642399402343e-05,0.024
initial,13,8.910029266019204e-05,0.024
cover,12,8.224642399402343e-05,0.024
tried,18,0.00012336963599103514,0.024
followed,20,0.00013707737332337237,0.024
experts,12,8.224642399402343e-05,0.024
delay,16,0.0001096618986586979,0.024
documents,31,0.0002124699286512272,0.024
topoftheline,13,8.910029266019204e-05,0.024
uses,12,8.224642399402343e-05,0.024
floppy,20,0.00013707737332337237,0.024
tel,15,0.00010280802999252929,0.024
exact,15,0.00010280802999252929,0.024
face,64,0.0004386475946347916,0.024
interactive,16,0.0001096618986586979,0.024
expect,12,8.224642399402343e-05,0.024
told,15,0.00010280802999252929,0.024
certified,13,8.910029266019204e-05,0.024
reference,16,0.0001096618986586979,0.024
certain,15,0.00010280802999252929,0.024
resources,24,0.00016449284798804686,0.024
consumer,14,9.595416132636066e-05,0.024
natural,24,0.00016449284798804686,0.024
estate,37,0.0002535931406482389,0.024
subscriber,12,8.224642399402343e-05,0.024
inc,18,0.00012336963599103514,0.024
alternative,15,0.00010280802999252929,0.024
average,30,0.00020561605998505858,0.024
owner,20,0.00013707737332337237,0.024
you,18,0.00012336963599103514,0.024
alink,12,8.224642399402343e-05,0.024
god,16,0.0001096618986586979,0.024
ability,13,8.910029266019204e-05,0.024
incredible,16,0.0001096618986586979,0.024
plans,23,0.00015763897932187824,0.024
button,14,9.595416132636066e-05,0.024
bucks,12,8.224642399402343e-05,0.024
capital,29,0.00019876219131888994,0.024
ads,29,0.00019876219131888994,0.024
re,19,0.00013022350465720375,0.024
weekly,14,9.595416132636066e-05,0.024
photo,12,8.224642399402343e-05,0.024
women,26,0.0001782005853203841,0.024
instructed,32,0.0002193237973173958,0.024
biggest,13,8.910029266019204e-05,0.024
places,13,8.910029266019204e-05,0.024
shows,18,0.00012336963599103514,0.024
guidelines,23,0.00015763897932187824,0.024
optedin,15,0.00010280802999252929,0.024
proposed,13,8.910029266019204e-05,0.024
burning,12,8.224642399402343e-05,0.024
option,1085,0.007436447502792952,0.024
publish,14,9.595416132636066e-05,0.024
reasons,14,9.595416132636066e-05,0.024
blockquote,557,0.0038176048470559207,0.024
play,16,0.0001096618986586979,0.024
asked,12,8.224642399402343e-05,0.024
participate,18,0.00012336963599103514,0.024
ways,19,0.00013022350465720375,0.024
brand,12,8.224642399402343e-05,0.024
presented,13,8.910029266019204e-05,0.024
agreed,13,8.910029266019204e-05,0.024
ps,12,8.224642399402343e-05,0.024
begin,15,0.00010280802999252929,0.024
grand,16,0.0001096618986586979,0.024
quickly,16,0.0001096618986586979,0.024
affiliated,12,8.224642399402343e-05,0.024
bordercolordffffff,33,0.00022617766598356442,0.024
indicate,12,8.224642399402343e-05,0.024
parties,12,8.224642399402343e-05,0.024
beautiful,15,0.00010280802999252929,0.024
according,19,0.00013022350465720375,0.024
proper,13,8.910029266019204e-05,0.024
subscribers,14,9.595416132636066e-05,0.024
broker,14,9.595416132636066e-05,0.024
seek,15,0.00010280802999252929,0.022
madam,11,7.539255532785481e-05,0.022
refinancing,12,8.224642399402343e-05,0.022
dollar,13,8.910029266019204e-05,0.022
cheap,11,7.539255532785481e-05,0.022
amazing,13,8.910029266019204e-05,0.022
meaning,11,7.539255532785481e-05,0.022
contentmshtml,11,7.539255532785481e-05,0.022
fl,16,0.0001096618986586979,0.022
beneficiary,17,0.00011651576732486652,0.022
prizemama,13,8.910029266019204e-05,0.022
strictly,13,8.910029266019204e-05,0.022
giving,13,8.910029266019204e-05,0.022
hackers,11,7.539255532785481e-05,0.022
contained,14,9.595416132636066e-05,0.022
postal,13,8.910029266019204e-05,0.022
buyers,24,0.00016449284798804686,0.022
