term,frequency,density,occurrence
currently,41,0.00012234606030765558,0.128
careful,33,9.847365829640571e-05,0.124
llc,31,9.250555779359324e-05,0.124
borderbottom,76,0.00022678781910687377,0.124
working,44,0.0001312982110618743,0.124
borderleft,76,0.00022678781910687377,0.124
borderright,76,0.00022678781910687377,0.124
calendars,41,0.00012234606030765558,0.124
bordertop,76,0.00022678781910687377,0.124
advertising,39,0.00011637795980484311,0.124
intranet,33,9.847365829640571e-05,0.124
companys,64,0.00019097921608999895,0.124
often,46,0.00013726631156468674,0.124
local,50,0.0001492025125703117,0.124
course,55,0.00016412276382734285,0.124
radio,136,0.0004058308341912478,0.124
hr,70,0.00020888351759843635,0.124
pocket,69,0.00020589946734703014,0.124
catalogs,61,0.00018202706533578027,0.124
countless,32,9.548960804499948e-05,0.124
aactive,31,9.250555779359324e-05,0.124
reader,34,0.00010145770854781195,0.124
stunning,32,9.548960804499948e-05,0.124
functional,36,0.00010742580905062441,0.124
cell,45,0.0001342822613132805,0.124
selected,40,0.00011936201005624934,0.124
heres,69,0.00020589946734703014,0.124
rename,65,0.0001939632663414052,0.124
taskbar,32,9.548960804499948e-05,0.124
interface,45,0.0001342822613132805,0.124
type,59,0.0001760589648329678,0.124
win,66,0.00019694731659281143,0.124
blog,180,0.000537129045253122,0.124
underline,72,0.00021485161810124882,0.124
added,54,0.0001611387135759366,0.124
visualize,31,9.250555779359324e-05,0.124
checker,34,0.00010145770854781195,0.124
microsofts,46,0.00013726631156468674,0.124
hightech,31,9.250555779359324e-05,0.124
chris,99,0.0002954209748892171,0.124
penguin,68,0.0002029154170956239,0.124
ffffff,67,0.00019993136684421766,0.124
executive,56,0.00016710681407874908,0.124
single,61,0.00018202706533578027,0.124
cameras,59,0.0001760589648329678,0.124
quotes,48,0.0001432344120674992,0.124
stylefontsize,307,0.0009161034271817138,0.124
spider,31,9.250555779359324e-05,0.124
hrefhttpwwwlockergnomecomprivacyhtml,30,8.952150754218702e-05,0.12
hrefhttpwwwlockergnomecomoptionshtml,30,8.952150754218702e-05,0.12
tagamp,30,8.952150754218702e-05,0.12
tahoma,266,0.0007937573668740581,0.12
xsetup,30,8.952150754218702e-05,0.12
hrefhttpwwwlockergnomecomrecommendhtml,116,0.0003461498291631231,0.12
hrefhttpwwwlockergnomecomoptionshtmlsyndicate,32,9.548960804499948e-05,0.12
panels,30,8.952150754218702e-05,0.12
hrefhttpwwwlockergnomecomspecialhtml,30,8.952150754218702e-05,0.12
cddb,32,9.548960804499948e-05,0.12
sidebyside,30,8.952150754218702e-05,0.12
sidebar,31,9.250555779359324e-05,0.12
hyperpublish,30,8.952150754218702e-05,0.12
hrefhttpwwwstructurisecomkleptomania,30,8.952150754218702e-05,0.12
hrefhttpwwwsoftpointercomtrhtm,30,8.952150754218702e-05,0.12
psidebar,30,8.952150754218702e-05,0.12
easytoread,31,9.250555779359324e-05,0.12
hrefhttpwwwproveniowssaythetime,30,8.952150754218702e-05,0.12
ptitle,30,8.952150754218702e-05,0.12
hrefhttpwwwlockergnomecomtermshtml,30,8.952150754218702e-05,0.12
swf,30,8.952150754218702e-05,0.12
lockergnome,191,0.0005699535980185906,0.12
syndicate,32,9.548960804499948e-05,0.12
publication,44,0.0001312982110618743,0.12
according,43,0.00012831416081046806,0.12
hrefhttpwwwlockergnomecomimageslockerlinkgif,32,9.548960804499948e-05,0.12
trebuchet,70,0.00020888351759843635,0.12
hrefhttpwwwlockergnomecomwebcamhtml,58,0.00017307491458156156,0.12
hrefhttpwwwlockergnomecomissues,30,8.952150754218702e-05,0.12
oulook,37,0.00011040985930203065,0.12
hrefhttpwwwlockergnomecomchathtml,30,8.952150754218702e-05,0.12
rightmargin,30,8.952150754218702e-05,0.12
hrefhttplockergnomepricegrabbercom,30,8.952150754218702e-05,0.12
quests,30,8.952150754218702e-05,0.12
hrefhttpwwwcolorpilotcomtypewriterhtml,30,8.952150754218702e-05,0.12
titleyou,30,8.952150754218702e-05,0.12
hrefhttpwwwcolorcombocom,30,8.952150754218702e-05,0.12
hrefhttpwwwcollectorzcombookfromlockergnome,30,8.952150754218702e-05,0.12
titlesoftware,60,0.00017904301508437403,0.12
titleshare,30,8.952150754218702e-05,0.12
hrefhttpoutlookteambizfrgnome,39,0.00011637795980484311,0.12
norepeat,30,8.952150754218702e-05,0.12
titleorganize,30,8.952150754218702e-05,0.12
titleits,30,8.952150754218702e-05,0.12
titlefirststop,30,8.952150754218702e-05,0.12
titleecobuilder,30,8.952150754218702e-05,0.12
hrefhttppenguinshelllockergnomecom,30,8.952150754218702e-05,0.12
hrefhttptechspecialistlockergnomecom,30,8.952150754218702e-05,0.12
titlecreating,30,8.952150754218702e-05,0.12
titlecreate,30,8.952150754218702e-05,0.12
hrefhttpwindowsdailylockergnomecom,30,8.952150754218702e-05,0.12
titleconvert,30,8.952150754218702e-05,0.12
hrefhttpupdateslockergnomecom,30,8.952150754218702e-05,0.12
titlechoosing,30,8.952150754218702e-05,0.12
titlecapture,30,8.952150754218702e-05,0.12
hrefhttpdigitalmedialockergnomecom,30,8.952150754218702e-05,0.12
boomer,30,8.952150754218702e-05,0.12
instructions,40,0.00011936201005624934,0.12
hrefhttpapplecorelockergnomecom,32,9.548960804499948e-05,0.12
hrefhttpwwwlockergnomecomchangesubhtml,30,8.952150754218702e-05,0.12
hrefhttpwwwlockergnomecomadvertisehtml,30,8.952150754218702e-05,0.12
hrefhttpwwwlockergnomecomabouthtml,30,8.952150754218702e-05,0.12
ecobuilder,30,8.952150754218702e-05,0.12
klondike,30,8.952150754218702e-05,0.12
hrefhttpwwwhyperpublishcomcreateacataloghtm,30,8.952150754218702e-05,0.12
teamproject,39,0.00011637795980484311,0.12
ago,47,0.00014025036181609298,0.12
development,65,0.0001939632663414052,0.12
respectful,30,8.952150754218702e-05,0.12
virtualincludesubscriptiontxt,30,8.952150754218702e-05,0.12
virtualincludesubscribesidetxt,30,8.952150754218702e-05,0.12
hrefhttpwwwgoodsolcomlockergnomehtml,30,8.952150754218702e-05,0.12
build,32,9.548960804499948e-05,0.12
hot,48,0.0001432344120674992,0.12
textalign,30,8.952150754218702e-05,0.12
hrefhttpwwwgnomedexcom,83,0.0002476761708667174,0.12
info,49,0.00014621846231890545,0.12
bottommargin,30,8.952150754218702e-05,0.12
hrefhttpwwwgfxswfcomgnomespecial,30,8.952150754218702e-05,0.12
nowhere,31,9.250555779359324e-05,0.12
hrefhttpwwwecobuildercomlockergnomecfm,30,8.952150754218702e-05,0.12
hrefhttpwwweasywebeditorcomcreatewebpagehtm,30,8.952150754218702e-05,0.12
hrefhttpwwwxteqcom,30,8.952150754218702e-05,0.12
hrefhttpwebmasterweeklylockergnomecom,30,8.952150754218702e-05,0.12
kleptomania,30,8.952150754218702e-05,0.12
classtitle,191,0.0005699535980185906,0.12
combos,30,8.952150754218702e-05,0.12
cnets,36,0.00010742580905062441,0.12
combinations,30,8.952150754218702e-05,0.12
manpower,30,8.952150754218702e-05,0.12
workgroup,30,8.952150754218702e-05,0.12
altlockergnome,56,0.00016710681407874908,0.12
smoother,30,8.952150754218702e-05,0.12
gnomies,93,0.00027751667338077974,0.12
lush,30,8.952150754218702e-05,0.12
mime,34,0.00010145770854781195,0.12
gnomespecials,30,8.952150754218702e-05,0.12
classsidebar,235,0.0007012518090804649,0.12
classurl,316,0.0009429598794443698,0.12
stylebackgroundposition,30,8.952150754218702e-05,0.12
colorharmony,30,8.952150754218702e-05,0.12
png,37,0.00011040985930203065,0.12
backgroundhttpimageslockergnomecomimagesbgheadgraygif,30,8.952150754218702e-05,0.12
backgroundhttpimageslockergnomecomimagesissuesidebargif,30,8.952150754218702e-05,0.12
wav,36,0.00010742580905062441,0.12
gnomecredits,34,0.00010145770854781195,0.12
machine,51,0.00015218656282171792,0.12
colorcombos,30,8.952150754218702e-05,0.12
collector,31,9.250555779359324e-05,0.12
red,51,0.00015218656282171792,0.12
backgroundimage,30,8.952150754218702e-05,0.12
backgroundrepeat,30,8.952150754218702e-05,0.12
typewriter,30,8.952150754218702e-05,0.12
recent,41,0.00012234606030765558,0.12
refer,31,9.250555779359324e-05,0.12
someone,49,0.00014621846231890545,0.12
sp,43,0.00012831416081046806,0.12
freecell,30,8.952150754218702e-05,0.12
solitaire,91,0.00027154857287796727,0.12
dell,81,0.00024170807036390493,0.12
within,45,0.0001342822613132805,0.12
rss,32,9.548960804499948e-05,0.12
extranet,30,8.952150754218702e-05,0.12
webcd,60,0.00017904301508437403,0.12
funny,36,0.00010742580905062441,0.12
subjectlockergnome,49,0.00014621846231890545,0.12
aligndleft,90,0.000268564522626561,0.12
webcams,30,8.952150754218702e-05,0.12
computers,51,0.00015218656282171792,0.12
webcam,33,9.847365829640571e-05,0.12
chriss,36,0.00010742580905062441,0.12
websearchtm,30,8.952150754218702e-05,0.12
gets,33,9.847365829640571e-05,0.116
multisearch,29,8.653745729078078e-05,0.116
block,53,0.0001581546633245304,0.116
colorcc,167,0.000498336391984841,0.116
due,38,0.00011339390955343688,0.116
nononsense,29,8.653745729078078e-05,0.116
hrefhttpwwwfirststopwebsearchcomlockergnomeofferhtml,29,8.653745729078078e-05,0.116
september,64,0.00019097921608999895,0.116
provide,44,0.0001312982110618743,0.116
websearch,58,0.00017307491458156156,0.116
nice,41,0.00012234606030765558,0.116
return,49,0.00014621846231890545,0.116
hrefhttpwwwgnometomescom,42,0.00012533011055906182,0.116
probably,36,0.00010742580905062441,0.116
qqqqqqqqqqlgspamassassintaintorg,29,8.653745729078078e-05,0.116
matter,33,9.847365829640571e-05,0.116
advertisement,55,0.00016412276382734285,0.116
guide,48,0.0001432344120674992,0.116
design,57,0.00017009086433015532,0.116
become,40,0.00011936201005624934,0.116
firststop,58,0.00017307491458156156,0.116
corporate,38,0.00011339390955343688,0.116
fact,38,0.00011339390955343688,0.116
taking,37,0.00011040985930203065,0.116
dns,32,9.548960804499948e-05,0.116
example,51,0.00015218656282171792,0.116
easier,40,0.00011936201005624934,0.116
concerns,33,9.847365829640571e-05,0.116
various,42,0.00012533011055906182,0.116
believe,39,0.00011637795980484311,0.112
colspand,275,0.0008206138191367143,0.112
tv,44,0.0001312982110618743,0.112
basic,52,0.00015517061307312416,0.112
trying,33,9.847365829640571e-05,0.112
suggest,30,8.952150754218702e-05,0.112
creative,43,0.00012831416081046806,0.112
friends,43,0.00012831416081046806,0.112
known,41,0.00012234606030765558,0.112
sending,43,0.00012831416081046806,0.112
customer,51,0.00015218656282171792,0.112
hrefhttpwwwlockergnomecom,28,8.355340703937454e-05,0.112
gray,164,0.0004893842412306223,0.112
bgcolorffeedd,58,0.00017307491458156156,0.112
york,55,0.00016412276382734285,0.112
digitaldaze,30,8.952150754218702e-05,0.112
turn,40,0.00011936201005624934,0.112
multipart,31,9.250555779359324e-05,0.112
hrefhttpwwwdnscentralcomlg,28,8.355340703937454e-05,0.112
close,49,0.00014621846231890545,0.112
previous,32,9.548960804499948e-05,0.112
virtualincludebannertxt,28,8.355340703937454e-05,0.112
plan,46,0.00013726631156468674,0.112
srchttpimageslockergnomecomimagesgnomedailygif,28,8.355340703937454e-05,0.112
vlink,29,8.653745729078078e-05,0.112
client,48,0.0001432344120674992,0.112
shopping,42,0.00012533011055906182,0.112
mobile,47,0.00014025036181609298,0.112
contents,40,0.00011936201005624934,0.112
press,66,0.00019694731659281143,0.112
devices,60,0.00017904301508437403,0.112
leading,29,8.653745729078078e-05,0.112
alignabsmiddle,32,9.548960804499948e-05,0.112
hrefhttpwwwdigitaldazecomlg,28,8.355340703937454e-05,0.112
methodpost,47,0.00014025036181609298,0.112
automatically,29,8.653745729078078e-05,0.108
behind,33,9.847365829640571e-05,0.108
provider,30,8.952150754218702e-05,0.108
electronics,56,0.00016710681407874908,0.108
possible,40,0.00011936201005624934,0.108
headlines,44,0.0001312982110618743,0.108
thought,41,0.00012234606030765558,0.108
per,40,0.00011936201005624934,0.108
additional,40,0.00011936201005624934,0.108
selling,36,0.00010742580905062441,0.108
response,34,0.00010145770854781195,0.108
purchase,50,0.0001492025125703117,0.108
words,56,0.00016710681407874908,0.108
white,42,0.00012533011055906182,0.108
players,34,0.00010145770854781195,0.108
giving,32,9.548960804499948e-05,0.108
hit,33,9.847365829640571e-05,0.108
whole,33,9.847365829640571e-05,0.108
ff,39,0.00011637795980484311,0.108
exactly,30,8.952150754218702e-05,0.108
sometimes,32,9.548960804499948e-05,0.108
expert,38,0.00011339390955343688,0.108
computing,51,0.00015218656282171792,0.108
quote,40,0.00011936201005624934,0.108
provided,39,0.00011637795980484311,0.108
writing,44,0.0001312982110618743,0.108
goes,36,0.00010742580905062441,0.108
means,47,0.00014025036181609298,0.108
pages,45,0.0001342822613132805,0.108
website,54,0.0001611387135759366,0.108
member,47,0.00014025036181609298,0.108
maybe,35,0.00010444175879921817,0.108
previously,28,8.355340703937454e-05,0.104
alignmiddle,113,0.00033719767840890443,0.104
interest,40,0.00011936201005624934,0.104
srchttpwwwcnetcomiglnewccgif,26,7.758530653656208e-05,0.104
srchttpartvcomcnetdifdylarrowgif,26,7.758530653656208e-05,0.104
preferences,29,8.653745729078078e-05,0.104
aol,82,0.00024469212061531116,0.104
device,37,0.00011040985930203065,0.104
pm,79,0.00023573996986109245,0.104
resubscribe,26,7.758530653656208e-05,0.104
built,31,9.250555779359324e-05,0.104
john,42,0.00012533011055906182,0.104
clearall,42,0.00012533011055906182,0.104
ways,33,9.847365829640571e-05,0.104
intel,59,0.0001760589648329678,0.104
thin,29,8.653745729078078e-05,0.104
java,138,0.00041179893469406027,0.104
megapixel,29,8.653745729078078e-05,0.104
altcrucial,26,7.758530653656208e-05,0.104
language,36,0.00010742580905062441,0.104
gateway,46,0.00013726631156468674,0.104
altalso,26,7.758530653656208e-05,0.104
post,46,0.00013726631156468674,0.104
reason,36,0.00010742580905062441,0.104
peoplesoft,26,7.758530653656208e-05,0.104
button,48,0.0001432344120674992,0.104
faster,35,0.00010444175879921817,0.104
usa,41,0.00012234606030765558,0.104
valigndtop,388,0.0011578114975456188,0.104
ability,36,0.00010742580905062441,0.104
hrefhttpwwwlockergnomecomlockergnomexml,26,7.758530653656208e-05,0.104
ibm,66,0.00019694731659281143,0.104
tomorrow,46,0.00013726631156468674,0.104
together,39,0.00011637795980484311,0.104
backgroundhttpimageslockergnomecomimagesissuetopleftgif,25,7.460125628515584e-05,0.1
thousands,27,8.05693567879683e-05,0.1
aligndright,42,0.00012533011055906182,0.1
major,40,0.00011936201005624934,0.1
bad,45,0.0001342822613132805,0.1
staff,37,0.00011040985930203065,0.1
record,35,0.00010444175879921817,0.1
space,43,0.00012831416081046806,0.1
programs,69,0.00020589946734703014,0.1
youd,36,0.00010742580905062441,0.1
articles,52,0.00015517061307312416,0.1
doctype,25,7.460125628515584e-05,0.1
looks,31,9.250555779359324e-05,0.1
along,34,0.00010145770854781195,0.1
realtime,26,7.758530653656208e-05,0.1
almost,31,9.250555779359324e-05,0.1
versions,38,0.00011339390955343688,0.1
director,30,8.952150754218702e-05,0.1
solution,41,0.00012234606030765558,0.1
move,39,0.00011637795980484311,0.1
ask,42,0.00012533011055906182,0.1
httpwwwlockergnomecom,25,7.460125628515584e-05,0.1
starting,52,0.00015517061307312416,0.1
configuration,62,0.00018501111558718648,0.1
talk,36,0.00010742580905062441,0.1
quotedprintable,33,9.847365829640571e-05,0.1
ca,37,0.00011040985930203065,0.1
qqqqqqqqqqcnetnewslettersspamassassintaintorg,25,7.460125628515584e-05,0.1
hrefhttpwwwlockergnomecomsubmithtml,34,0.00010145770854781195,0.1
removed,33,9.847365829640571e-05,0.1
hope,29,8.653745729078078e-05,0.1
urlhttpimageslockergnomecomimagesissuetoprightgif,25,7.460125628515584e-05,0.1
sharing,40,0.00011936201005624934,0.1
camera,37,0.00011040985930203065,0.1
credit,60,0.00017904301508437403,0.1
short,33,9.847365829640571e-05,0.096
posted,49,0.00014621846231890545,0.096
shot,27,8.05693567879683e-05,0.096
allow,41,0.00012234606030765558,0.096
transitionalen,24,7.16172060337496e-05,0.096
dvd,42,0.00012533011055906182,0.096
solutions,32,9.548960804499948e-05,0.096
sell,50,0.0001492025125703117,0.096
america,36,0.00010742580905062441,0.096
answer,32,9.548960804499948e-05,0.096
aprils,24,7.16172060337496e-05,0.096
byte,26,7.758530653656208e-05,0.096
written,35,0.00010444175879921817,0.096
wcdtd,24,7.16172060337496e-05,0.096
leave,28,8.355340703937454e-05,0.096
amazon,24,7.16172060337496e-05,0.096
sun,64,0.00019097921608999895,0.096
anyone,32,9.548960804499948e-05,0.096
ebooks,31,9.250555779359324e-05,0.096
remember,50,0.0001492025125703117,0.096
hrefhttpwwwgnometomescomtomehtml,202,0.0006027781507840592,0.096
event,44,0.0001312982110618743,0.096
everyone,34,0.00010145770854781195,0.096
steve,32,9.548960804499948e-05,0.096
plain,39,0.00011637795980484311,0.096
cause,28,8.355340703937454e-05,0.096
nothing,36,0.00010742580905062441,0.096
uses,38,0.00011339390955343688,0.096
fax,27,8.05693567879683e-05,0.096
featured,53,0.0001581546633245304,0.096
directly,36,0.00010742580905062441,0.096
skyscraper,50,0.0001492025125703117,0.092
broadband,41,0.00012234606030765558,0.092
rest,27,8.05693567879683e-05,0.092
international,31,9.250555779359324e-05,0.092
nametopcatsearch,46,0.00013726631156468674,0.092
result,38,0.00011339390955343688,0.092
speed,40,0.00011936201005624934,0.092
least,39,0.00011637795980484311,0.092
